idx,cx,cy,cz,xmin,ymin,zmin,xmax,ymax,zmax,dx,dy,dz,vol_mm3
1254,-1022.3989931108829,1696.9999999999482,-117.65804287775308,-1022.8989932108833,1679.999999899948,-118.15804297775308,-1021.8989930108825,1714.0000000999482,-117.15804277775308,1.0000002000008408,34.00000020000016,1.0000002000000023,26.703537555513243
1255,-1021.9689110868056,1696.9999999999482,-121.75000000000881,-1022.468911186806,1679.999999899948,-122.2500001000088,-1021.4689109868052,1714.0000000999482,-121.2499999000088,1.0000002000008408,34.00000020000016,1.0000002000000023,26.70353755551333
1256,-1025.7276909179122,1696.9999999999482,-123.42351660257953,-1026.2276910179128,1679.999999899948,-123.92351670257952,-1025.2276908179117,1714.0000000999482,-122.92351650257952,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513158
1257,-1028.4808266338412,1696.9999999999482,-120.36584962144974,-1028.9808267338417,1679.999999899948,-120.86584972144973,-1027.9808265338406,1714.0000000999482,-119.86584952144973,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513158
1258,-1026.4235782508197,1696.9999999999482,-116.80259089826254,-1026.9235783508202,1679.999999899948,-117.30259099826253,-1025.9235781508191,1714.0000000999482,-116.30259079826253,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513243
1259,-1023.2500000000542,1696.9999999999482,-116.96891108676408,-1023.7500001000546,1679.999999899948,-117.46891118676409,-1022.7499999000538,1714.0000000999482,-116.46891098676409,1.0000002000008408,34.00000020000016,1.0000002000000023,26.703537555513186
1260,-1027.34195712231,1696.9999999999482,-117.39899311084133,-1027.8419572223106,1679.999999899948,-117.89899321084134,-1026.8419570223095,1714.0000000999482,-116.89899301084134,1.0000002000010682,34.00000020000016,1.0000002000000023,26.7035375555133
1261,-1028.1974091018005,1696.9999999999482,-121.42357825077806,-1028.697409201801,1679.999999899948,-121.92357835077806,-1027.6974090018,1714.0000000999482,-120.92357815077806,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513332
1262,-1024.6341503786134,1696.9999999999482,-123.48082663379947,-1025.134150478614,1679.999999899948,-123.98082673379946,-1024.1341502786129,1714.0000000999482,-122.98082653379946,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513392
1263,-1021.5764833974836,1696.9999999999482,-120.72769091787072,-1022.0764834974839,1679.999999899948,-121.22769101787071,-1021.0764832974832,1714.0000000999482,-120.22769081787071,1.000000200000727,34.00000020000016,1.0000002000000023,26.703537555513204
1264,-1021.8025908983041,1696.9999999999482,-118.5764217492434,-1022.3025909983045,1679.999999899948,-119.0764218492434,-1021.3025907983038,1714.0000000999482,-118.0764216492434,1.000000200000727,34.00000020000016,1.0000002000000023,26.703537555513286
1265,-1022.6580428777946,1696.9999999999482,-122.60100688918013,-1023.158042977795,1679.999999899948,-123.10100698918014,-1022.1580427777942,1714.0000000999482,-122.10100678918013,1.0000002000008408,34.00000020000016,1.0000002000000023,26.703537555513325
1266,-1026.7500000000505,1696.9999999999482,-123.03108891325738,-1027.250000100051,1679.999999899948,-123.53108901325737,-1026.24999990005,1714.0000000999482,-122.53108881325737,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513357
1267,-1028.423516602621,1696.9999999999482,-119.27230908215074,-1028.9235167026216,1679.999999899948,-119.77230918215075,-1027.9235165026205,1714.0000000999482,-118.77230898215075,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513204
1268,-1025.3658496214914,1696.9999999999482,-116.51917336622199,-1025.865849721492,1679.999999899948,-117.019173466222,-1024.8658495214909,1714.0000000999482,-116.019173266222,1.0000002000010682,34.00000020000016,1.0000002000000023,26.70353755551333
1269,-1024.2723090821924,1696.9999999999482,-116.57648339744193,-1024.7723091821929,1679.999999899948,-117.07648349744194,-1023.7723089821919,1714.0000000999482,-116.07648329744194,1.0000002000009545,34.00000020000016,1.0000002000000023,26.70353755551332
1270,-1028.031088913299,1696.9999999999482,-118.25000000001265,-1028.5310890132996,1679.999999899948,-118.75000010001266,-1027.5310888132985,1714.0000000999482,-117.74999990001265,1.0000002000010682,34.00000020000016,1.0000002000000023,26.70353755551327
1271,-1027.6010068892217,1696.9999999999482,-122.34195712226838,-1028.1010069892222,1679.999999899948,-122.84195722226839,-1027.1010067892212,1714.0000000999482,-121.84195702226839,1.0000002000010682,34.00000020000016,1.0000002000000023,26.703537555513158
1272,-1023.576421749285,1696.9999999999482,-123.19740910175895,-1024.0764218492855,1679.999999899948,-123.69740920175894,-1023.0764216492846,1714.0000000999482,-122.69740900175894,1.0000002000008408,34.00000020000016,1.0000002000000023,26.703537555513215
1273,-1025.0000000000523,1696.9999999999482,-120.00000000001074,-1028.0000001000528,1679.999999899948,-123.00000010001074,-1021.9999999000519,1714.0000000999482,-116.99999990001074,6.0000002000009545,34.00000020000016,6.000000200000002,961.3273519984765
1274,-1025.0000000000516,1709.9999999998702,-780.0000000000107,-1059.0000001000576,1699.9999998994024,-814.0000001000166,-990.9999999000457,1720.000000100338,-745.9999999000048,68.00000020001187,20.000000200935574,68.00000020001175,38492.860403223654
1275,-1025.0000000000516,1701.3999999999478,-780.0000000000107,-1056.3445312825181,1699.999999899947,-811.3445312824772,-993.6554687175851,1702.8000000999486,-748.6554687175442,62.68906256493301,2.800000200001705,62.68906256493301,1708.280114608142
1276,-1025.0000000000523,1708.4999999995835,-780.0000000000107,-1059.0000001000524,1690.999999899217,-814.0000001000107,-990.9999999000521,1726.0000000999498,-745.9999999000107,68.00000020000027,35.00000020073276,68.00000019999993,36891.35208531696
1277,-1025.000000000052,1715.7499999999477,-780.0000000000107,-1052.2423946512563,1713.699999899947,-807.2423946512148,-997.757605348848,1717.8000000999484,-752.7576053488066,54.48478930240833,4.100000200001432,54.48478930240822,1466.2523957513413
1278,-1025.0000000000516,1695.5499999999477,-780.0000000000107,-1032.993907381486,1694.4999998999474,-787.9939073814451,-1017.0060926186172,1696.600000099948,-772.0060926185763,15.987814762868766,2.1000002000005225,15.987814762868766,168.17644551047846
1279,-1025.0000000000516,1697.7499999999477,-780.0000000000107,-1032.993907381486,1696.6999998999474,-787.9939073814451,-1017.0060926186172,1698.800000099948,-772.0060926185763,15.987814762868766,2.1000002000005225,15.987814762868766,168.17644552053838
1280,-1025.0000000000523,1714.8999999999482,-780.0000000000107,-1061.5053225552576,1698.7946285279818,-816.5053225567644,-988.4946774448471,1731.0053714719147,-743.4946774432569,73.01064511041056,32.21074294393293,73.01064511350751,19297.271618754843
1281,-1025.0000000000514,1696.999999999948,-780.0000000000107,-1030.000000100052,1679.9999998999476,-785.0000001000107,-1019.999999900051,1714.0000000999482,-774.9999999000107,10.000000200000954,34.00000020000061,10.000000199999931,961.3273519984775
1282,-1025.0000000000514,1696.999999999948,-780.0000000000107,-1028.000000100052,1679.9999998999479,-783.0000001000107,-1021.999999900051,1714.000000099948,-776.9999999000107,6.0000002000009545,34.00000020000016,6.000000199999931,961.3273519984762
1283,-1021.5191733662627,1696.999999999948,-779.6341503785717,-1022.019173466263,1679.9999998999479,-780.1341504785717,-1021.0191732662623,1714.000000099948,-779.1341502785717,1.000000200000727,34.00000020000016,1.0000001999999313,26.70353755551345
1284,-1022.398993110882,1696.999999999948,-777.658042877753,-1022.8989932108824,1679.9999998999479,-778.158042977753,-1021.8989930108816,1714.000000099948,-777.158042777753,1.0000002000008408,34.00000020000016,1.0000001999999313,26.703537555513336
1285,-1021.9689110868047,1696.999999999948,-781.7500000000088,-1022.4689111868051,1679.9999998999479,-782.2500001000087,-1021.4689109868043,1714.000000099948,-781.2499999000088,1.0000002000008408,34.00000020000016,1.0000001999999313,26.703537555513456
1286,-1025.7276909179113,1696.999999999948,-783.4235166025794,-1026.2276910179119,1679.9999998999479,-783.9235167025795,-1025.2276908179108,1714.000000099948,-782.9235165025794,1.0000002000010682,34.00000020000016,1.000000200000045,26.703537555513044
1287,-1028.4808266338403,1696.999999999948,-780.3658496214497,-1028.9808267338408,1679.9999998999479,-780.8658497214496,-1027.9808265338397,1714.000000099948,-779.8658495214497,1.0000002000010682,34.00000020000016,1.0000001999999313,26.703537555513286
1288,-1026.4235782508188,1696.999999999948,-776.8025908982625,-1026.9235783508193,1679.9999998999479,-777.3025909982624,-1025.9235781508182,1714.000000099948,-776.3025907982625,1.0000002000010682,34.00000020000016,1.0000001999999313,26.703537555513307
1289,-1023.2500000000533,1696.999999999948,-776.968911086764,-1023.7500001000537,1679.9999998999479,-777.468911186764,-1022.7499999000529,1714.000000099948,-776.4689109867641,1.0000002000008408,34.00000020000016,1.0000001999999313,26.703537555513257
1290,-1027.3419571223092,1696.999999999948,-777.3989931108413,-1027.8419572223097,1679.9999998999479,-777.8989932108412,-1026.8419570223086,1714.000000099948,-776.8989930108413,1.0000002000010682,34.00000020000016,1.0000001999999313,26.703537555513424
1291,-1028.1974091017996,1696.999999999948,-781.4235782507781,-1028.6974092018002,1679.9999998999479,-781.923578350778,-1027.697409001799,1714.000000099948,-780.9235781507781,1.0000002000010682,34.00000020000016,1.0000001999999313,26.703537555513353
1292,-1024.6341503786125,1696.999999999948,-783.4808266337994,-1025.134150478613,1679.9999998999479,-783.9808267337994,-1024.134150278612,1714.000000099948,-782.9808265337995,1.0000002000010682,34.00000020000016,1.0000001999999313,26.7035375555133
1293,-1021.5764833974827,1696.999999999948,-780.7276909178706,-1022.076483497483,1679.9999998999479,-781.2276910178706,-1021.0764832974822,1714.000000099948,-780.2276908178707,1.000000200000727,34.00000020000016,1.0000001999999313,26.70353755551322
1294,-1021.8025908983032,1696.999999999948,-778.5764217492433,-1022.3025909983036,1679.9999998999479,-779.0764218492433,-1021.3025907983028,1714.000000099948,-778.0764216492433,1.000000200000727,34.00000020000016,1.0000001999999313,26.703537555513147
1295,-1022.6580428777937,1696.999999999948,-782.6010068891801,-1023.1580429777941,1679.9999998999479,-783.1010069891801,-1022.1580427777933,1714.000000099948,-782.1010067891801,1.0000002000008408,34.00000020000016,1.0000001999999313,26.703537555513197
1296,-1026.7500000000496,1696.999999999948,-783.0310889132573,-1027.25000010005,1679.9999998999479,-783.5310890132573,-1026.249999900049,1714.000000099948,-782.5310888132574,1.0000002000010682,34.00000020000016,1.0000001999999313,26.70353755551328
1297,-1028.42351660262,1696.999999999948,-779.2723090821507,-1028.9235167026206,1679.9999998999479,-779.7723091821507,-1027.9235165026196,1714.000000099948,-778.7723089821508,1.0000002000010682,34.00000020000016,1.0000001999999313,26.70353755551334
1298,-1025.3658496214905,1696.999999999948,-776.5191733662219,-1025.865849721491,1679.9999998999479,-777.0191734662219,-1024.86584952149,1714.000000099948,-776.019173266222,1.0000002000010682,34.00000020000016,1.0000001999999313,26.703537555513407
1299,-1024.2723090821914,1696.999999999948,-776.576483397442,-1024.772309182192,1679.9999998999479,-777.0764834974419,-1023.772308982191,1714.000000099948,-776.0764832974419,1.0000002000009545,34.00000020000016,1.000000200000045,26.703537555513037
1300,-1028.0310889132982,1696.999999999948,-778.2500000000126,-1028.5310890132987,1679.9999998999479,-778.7500001000126,-1027.5310888132976,1714.000000099948,-777.7499999000127,1.0000002000010682,34.00000020000016,1.0000001999999313,26.703537555513115
1301,-1027.6010068892208,1696.999999999948,-782.3419571222684,-1028.1010069892213,1679.9999998999479,-782.8419572222683,-1027.1010067892203,1714.000000099948,-781.8419570222684,1.0000002000010682,34.00000020000016,1.0000001999999313,26.703537555513076
1302,-1023.5764217492841,1696.999999999948,-783.1974091017589,-1024.0764218492845,1679.9999998999479,-783.6974092017589,-1023.0764216492837,1714.000000099948,-782.697409001759,1.0000002000008408,34.00000020000016,1.0000001999999313,26.703537555513222
1303,-1025.0000000000514,1696.999999999948,-780.0000000000107,-1028.000000100052,1679.9999998999479,-783.0000001000107,-1021.999999900051,1714.000000099948,-776.9999999000107,6.0000002000009545,34.00000020000016,6.000000199999931,961.3273519984762
1304,1454.99999999995,1640.00000000005,-450.000000000002,1209.9999998999458,1579.999999900035,-840.0000001000028,1700.0000000999541,1700.000000100065,-59.99999990000119,490.00000020000834,120.00000020003017,780.0000002000016,6554006.528076559
1305,1454.999999999953,1585.00000000005,-450.00000000000176,1219.9999998999517,1579.9999999000356,-830.0000001000022,1690.0000000999541,1590.0000001000644,-69.99999990000126,470.00000020000243,10.000000200028808,760.000000200001,3572000.0
1306,1452.9427516169255,1651.9801919480965,-450.000000000002,1452.4427515169234,1623.960383796141,-786.0778201050738,1453.4427517169277,1680.0000001000517,-113.92217989493024,1.0000002000042514,56.039616303910634,672.1556402101436,552.5083824052632
1307,1451.6713021929163,1654.09766373412,-450.00000000000205,1451.171302092914,1628.1953273681886,-781.8422906632775,1452.1713022929184,1680.0000001000517,-118.15770933672658,1.0000002000044788,51.80467273186309,663.6845813265509,542.8531483764099
1308,1454.999999999949,1655.4063332681021,-450.00000000000205,1454.4999998999472,1630.812666436152,-779.2245895078964,1455.500000099951,1680.000000100052,-120.77541049210764,1.0000002000037966,49.187333663899835,658.4491790157888,536.8858855772702
1309,1458.3286978069823,1654.0976637341205,-450.00000000000205,1457.8286977069802,1628.195327368189,-781.8422906632775,1458.8286979069844,1680.000000100052,-118.15770933672658,1.0000002000042514,51.804672731862865,663.6845813265509,542.8531483764015
1310,1457.0572483829728,1651.9801919480965,-450.000000000002,1456.5572482829707,1623.9603837961413,-786.0778201050738,1457.557248482975,1680.000000100052,-113.92217989493024,1.0000002000042514,56.039616303910634,672.1556402101436,552.5083824052614
1311,1457.8315594802616,1652.3991881295601,-450.000000000002,1457.3315593802595,1624.7983761590683,-785.2397118127687,1458.3315595802637,1680.000000100052,-114.76028818723526,1.0000002000042514,55.20162394098361,670.4794236255335,550.5978463520605
1312,1457.8315594802616,1654.6256297234545,-450.00000000000205,1457.3315593802595,1629.251259346857,-780.7862126050709,1458.3315595802635,1680.000000100052,-119.21378739493315,1.000000200004024,50.74874075319485,661.5724252101377,540.4457325046161
1313,1453.918440519637,1655.3136380129508,-450.000000000002,1453.4184404196349,1630.6272759258502,-779.4100056654568,1454.418440619639,1680.0000001000517,-120.58999433454717,1.000000200004024,49.372724174201494,658.8200113309096,537.3085567968021
